epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
432,0.89882,73.49876,93.42697,1.04640,71.08334,91.91667
433,0.88922,73.64545,93.44882,0.98755,72.75000,93.00000
434,0.88686,73.85456,93.43321,1.04270,71.16667,92.16667
435,0.89226,73.49564,93.32710,1.05260,70.83334,92.16667
436,0.89250,73.41761,93.29276,1.13057,68.83334,91.08334
437,0.90047,73.24907,93.28964,1.05613,69.75000,91.25000
438,0.90007,73.59863,93.28028,1.05917,71.33334,91.83334
439,0.89300,73.74220,93.39264,1.01254,71.75000,92.58334
440,0.89673,73.66418,93.29276,1.03663,71.91667,92.25000
441,0.89691,73.75780,93.32085,1.01911,71.66667,92.08334
442,0.88885,73.57054,93.43945,0.99793,71.66667,92.58334
443,0.88686,73.71411,93.33958,1.00172,72.25000,93.00000
444,0.88612,74.01998,93.42697,1.04584,69.83334,92.75000
445,0.88172,73.87641,93.39888,1.01341,71.08334,92.24999
446,0.88225,73.84520,93.43633,1.07590,70.16667,91.66667
447,0.88312,73.78902,93.37079,1.05807,71.16667,92.33334
448,0.87955,74.09177,93.38640,1.07166,70.08334,91.91667
449,0.87940,74.03870,93.44882,1.05148,70.33334,91.08334
450,0.87843,73.76093,93.58614,1.06496,70.33334,91.41667
451,0.87751,73.92635,93.67666,1.06452,70.00000,91.33334
452,0.87766,74.08553,93.41136,1.06740,70.66667,91.41667
453,0.88253,73.78590,93.52997,1.04265,72.16667,92.08334
454,0.87623,74.05431,93.42073,1.05269,71.08334,92.25000
455,0.88072,73.85768,93.53309,1.06208,69.41667,91.66667
456,0.87199,73.98565,93.57054,1.04794,70.83334,91.83334
457,0.86938,74.23846,93.75156,1.04586,71.08334,90.91667
458,0.87808,74.18851,93.48003,1.03629,71.16667,92.66667
459,0.87173,73.98565,93.59863,1.06770,70.58334,91.58334
460,0.86214,74.68790,93.69539,1.02470,72.58334,92.00000
461,0.86977,74.02934,93.78278,0.99917,72.25000,93.75000
462,0.87083,73.91074,93.74844,1.08546,71.16667,92.33334
463,0.86649,74.27279,93.70475,1.02744,72.41667,92.08334
464,0.86769,74.03558,93.67354,0.97589,71.00000,92.75000
465,0.87560,74.14794,93.57366,1.10513,69.83334,91.41667
466,0.86562,74.35081,93.73908,1.03412,71.33334,91.75000
467,0.86457,74.46629,93.67042,0.98956,72.50000,91.41667
468,0.87540,74.20724,93.64857,1.06988,70.83334,91.50000
469,0.85543,74.69414,93.73596,1.02493,71.58334,92.25000
470,0.87007,74.26967,93.66106,1.02417,71.33334,92.50000
471,0.86322,74.11049,93.87017,0.98122,73.16667,92.58334
472,0.86680,74.22285,93.62048,1.01036,71.41667,92.25000
473,0.85906,74.58490,93.72972,1.04149,70.75000,91.75000
474,0.86029,74.66605,93.55494,1.04309,71.58334,92.16667
475,0.85080,74.65668,93.92635,0.97786,71.33334,92.16667
476,0.85331,74.74407,93.91074,0.97650,72.58334,91.83334
477,0.85972,74.55057,93.84208,1.06522,71.08333,91.50000
478,0.86253,74.03246,93.66730,1.05887,69.58334,91.50000
479,0.86087,74.63795,93.76717,1.05235,71.00000,92.50000
480,0.85790,74.65356,93.88265,1.05309,68.91667,91.91667
481,0.85707,74.64732,93.53933,0.99537,72.00000,92.75000
482,0.84401,74.95631,94.01062,1.03660,71.75000,92.25000
483,0.85729,74.51624,93.66106,1.02945,70.33334,92.91667
484,0.84959,74.80025,93.80775,0.99828,72.24999,92.75000
485,0.84802,75.00000,93.83271,1.01099,72.33334,92.08334
486,0.85652,74.53808,93.69226,1.03897,71.33334,92.00000
487,0.84858,74.79089,93.88265,1.04822,70.33334,92.83334
488,0.85309,74.84395,93.78902,0.99283,72.00000,92.00000
489,0.85252,74.75656,93.83896,1.01317,71.33334,93.16667
490,0.83275,75.39639,93.97629,1.02032,71.16667,93.25000
491,0.84864,75.14670,93.85456,1.03276,70.50000,91.66667
492,0.84325,74.87516,94.04807,1.06470,71.00000,91.91667
493,0.83970,74.96255,94.02934,0.99287,71.50000,92.75000
494,0.83577,74.98440,94.11049,1.02000,71.75000,92.91667
495,0.84214,75.12173,93.97941,1.01627,73.00000,92.75000
496,0.83200,75.32460,94.11986,1.02329,71.58334,92.66667
497,0.83429,75.01249,93.89513,1.03321,70.58334,92.58334
498,0.83575,75.26218,94.11361,1.00550,73.83334,91.58334
499,0.83576,75.23409,93.97316,1.02221,71.16667,92.08334
500,0.83655,75.19663,93.95444,1.06273,70.00000,92.00000
501,0.82992,75.44320,94.17291,1.01174,70.83334,91.66667
502,0.83556,75.22472,94.11361,1.02799,71.33334,91.83334
503,0.83970,75.14670,94.09801,0.98477,72.16667,92.08334
504,0.83085,75.39014,94.01062,1.00547,72.25000,92.83334
505,0.83486,75.13109,93.95444,1.06927,69.83334,91.50000
506,0.83434,75.11237,94.04807,1.03652,70.83334,92.83334
507,0.83014,75.36829,93.92323,1.03916,69.66667,91.41667
508,0.83387,75.60238,94.02310,1.02536,72.50000,92.58334
509,0.83284,75.20599,94.06992,0.97699,72.16667,92.16667
510,0.82478,75.33084,94.06680,1.01902,72.00000,92.66667
511,0.82838,75.53059,94.01998,1.00313,71.58334,92.33334
512,0.81778,75.40887,94.09489,0.99937,72.08334,92.66667
513,0.81948,75.42135,94.37267,1.04034,71.16667,92.50000
514,0.81808,75.58989,94.31024,1.03661,72.75000,92.00000
515,0.82639,75.29651,94.17291,1.00192,72.41667,93.00000
516,0.82415,75.54620,94.09177,1.03237,72.75000,92.75000
517,0.82202,75.70225,94.07928,1.02919,71.50000,91.66667
518,0.82693,75.47441,94.01998,0.99487,72.16667,92.83334
519,0.82031,75.72722,94.13546,1.00441,72.00000,92.08334
520,0.82500,75.57429,94.01374,0.99082,71.91667,92.41667
521,0.82404,75.38702,94.20724,0.98742,72.50000,91.33334
522,0.82260,75.64607,94.33209,1.01658,72.33334,92.91667
523,0.81251,75.88328,94.19164,1.00903,70.75000,92.16667
524,0.82267,75.62734,94.13234,0.97248,72.50000,92.58334
525,0.82175,75.52747,94.08241,1.03735,70.49999,91.58334
526,0.81303,76.02060,94.18852,1.00955,71.66667,92.50000
527,0.81483,75.83646,94.28215,1.01192,71.83334,92.16667
528,0.80824,75.88015,94.49751,1.01671,71.41667,92.50000
529,0.82074,75.65855,94.20724,1.06798,70.25000,90.91667
530,0.81766,75.56805,94.34145,1.03617,71.58334,91.83334
531,0.81668,75.63046,94.31648,1.00857,71.33334,91.91667
532,0.80942,76.10799,94.30712,1.00860,71.41667,91.83334
533,0.81778,75.67728,94.07304,0.97684,72.50000,92.50000
534,0.81293,76.03933,94.30400,1.03074,72.58334,91.75000
535,0.81130,75.82710,94.33833,1.02578,71.75000,92.33334
536,0.81623,75.71162,94.14482,1.03542,71.75000,91.41667
537,0.81603,75.64919,94.17603,1.04273,71.00000,91.50000
538,0.80945,76.04245,94.27279,1.05110,71.25000,91.83334
539,0.80759,75.59301,94.40076,1.02798,70.66667,92.75000
540,0.81347,75.82710,94.31960,1.00138,72.83334,91.83334
541,0.81052,75.96754,94.41636,1.04725,71.33334,91.58334
542,0.80181,76.18290,94.45069,1.00627,72.33333,92.58334
543,0.80240,75.89576,94.28839,0.97620,72.16667,92.33334
544,0.80164,76.08614,94.40700,1.01114,72.00000,92.25000
545,0.80262,76.08614,94.36018,1.03912,71.33334,91.83334
546,0.79886,76.19538,94.31336,0.95231,72.33334,92.50000
547,0.80432,76.00500,94.35081,0.96500,73.66667,92.91667
548,0.80410,76.29838,94.39451,1.01347,72.00000,91.91667
549,0.80995,75.90200,94.29151,0.99793,71.91667,92.00000
550,0.80694,76.02997,94.36954,0.96470,72.91667,92.25000
551,0.80875,76.03309,94.26343,0.98153,72.41667,92.91667
552,0.80754,76.08614,94.13546,0.97303,72.91667,92.25000
553,0.79569,76.21723,94.58178,0.95154,73.16667,93.08334
554,0.80213,75.99252,94.33833,0.98674,73.41667,92.58334
555,0.78333,76.54494,94.47254,0.97239,73.33334,93.16667
556,0.78562,76.69164,94.66605,1.01066,73.25000,91.25000
557,0.79587,76.10175,94.48502,0.97663,73.08334,92.41667
558,0.78770,76.59801,94.77216,1.00693,71.24999,91.50000
559,0.80025,76.18602,94.32897,0.98510,73.50000,92.75000
560,0.79285,76.46068,94.50063,0.98942,72.75000,92.08334
561,0.79311,76.39201,94.55369,1.00265,72.91667,92.16667
562,0.78567,76.29214,94.53808,1.00464,71.58334,92.58334
563,0.78459,76.70412,94.49438,1.02320,72.75000,92.25000
564,0.78004,76.89139,94.57866,0.94735,73.75000,93.00000
565,0.80037,76.09863,94.46317,0.95207,72.50000,93.00000
566,0.78312,76.63546,94.59738,0.98964,73.08334,92.41667
567,0.79584,76.36392,94.43509,0.96666,72.75000,93.00000
568,0.77988,76.61985,94.70974,0.97801,73.00000,92.33334
569,0.78478,76.57928,94.69414,0.96057,74.25000,92.91667
570,0.78573,76.69788,94.71286,1.00672,72.33334,92.83334
571,0.78377,76.57616,94.57866,0.97070,73.08334,92.66667
572,0.78537,76.56992,94.68478,0.97398,73.25000,93.16667
573,0.77633,76.74470,94.74719,0.97641,72.24999,91.91667
574,0.77992,76.89139,94.54433,1.01708,72.00000,92.58334
575,0.78164,76.42947,94.76904,1.00148,73.00000,92.16667
576,0.78207,76.61049,94.68478,1.01051,73.16667,91.75000
577,0.79223,76.27341,94.60987,1.03170,71.75000,92.00000
578,0.77654,76.73846,94.70350,0.99625,73.08334,92.75000
579,0.77895,76.83521,94.57241,0.99986,72.33334,91.83334
580,0.78366,76.64482,94.59114,1.00369,72.75000,92.33334
581,0.78294,76.88515,94.42884,0.97996,73.25000,92.25000
582,0.77144,77.00687,94.66293,1.03340,73.08334,92.00000
583,0.77408,77.13795,94.63171,0.96235,73.83334,93.00000
584,0.77067,77.05681,94.72847,1.01000,72.25000,92.41667
585,0.77417,76.63858,94.73159,0.96408,73.41667,92.91667
586,0.77346,76.80088,94.69726,0.99351,73.25000,92.08334
587,0.76513,77.21911,94.81586,0.98853,73.16667,93.00000
588,0.77881,76.70724,94.74719,1.02059,71.16667,92.16667
589,0.76852,77.30962,94.78465,0.99607,72.25000,92.41667
590,0.78313,76.73534,94.56929,0.95059,74.33334,92.75000
591,0.77147,76.94445,94.73783,0.99367,73.41667,92.58334
592,0.77012,77.05057,94.69726,1.01610,72.08334,92.41667
593,0.75754,77.46880,94.74095,1.02193,72.00000,91.00000
594,0.77071,76.81648,94.69102,0.99426,73.00000,92.08334
595,0.76474,77.03496,94.83147,0.98420,72.00000,92.66667
596,0.76402,77.13795,94.69726,0.95437,73.91667,92.41667
597,0.76023,77.24719,95.01873,0.97661,72.00000,92.25000
598,0.77343,76.98814,94.67853,0.96516,72.66667,92.66667
599,0.75738,77.40325,94.88452,1.00914,72.83334,92.41667
600,0.76754,77.07553,94.67229,0.95100,73.50000,92.50000
601,0.76760,77.06305,94.68166,0.97921,72.83334,92.41667
602,0.75329,77.58427,94.99064,0.95905,73.50000,92.16667
603,0.76474,77.24095,94.75968,0.96545,73.91667,92.00000
604,0.76122,77.25343,94.80650,0.95156,73.91667,92.50000
605,0.76383,77.13483,94.84083,0.98034,72.66667,91.83334
606,0.74917,77.60300,95.09988,0.95588,73.33334,92.33334
607,0.75070,77.37204,94.84083,0.98108,72.58334,92.50000
608,0.75425,77.77778,94.94070,0.95630,73.08334,93.08334
609,0.75867,77.25968,94.94070,1.00122,73.16667,93.00000
610,0.75830,77.24095,94.80962,0.99192,72.50000,92.91667
611,0.74623,77.43758,95.04682,0.98856,73.16667,92.49999
612,0.76116,76.99126,94.90013,0.96968,72.33334,93.50000
613,0.75537,77.34083,94.90325,0.97888,72.58334,92.66667
614,0.76477,77.41573,94.91885,0.98605,72.83334,92.00000
615,0.74939,77.31898,95.09364,0.98490,72.91667,92.08334
616,0.75423,77.36580,94.80338,0.98266,72.58334,93.41667
617,0.75101,77.32523,95.08739,0.96581,72.50000,92.66667
618,0.75351,77.61549,94.89701,1.00399,72.83334,91.75000
619,0.75201,77.68103,94.88452,0.97828,72.75000,91.83334
620,0.75244,77.57491,94.97504,1.02286,72.58334,91.83334
621,0.75379,77.65294,94.81898,0.95535,73.50000,93.25000
622,0.75172,77.62173,94.95007,0.98787,74.16667,92.41667
623,0.75064,77.54370,95.03434,0.96412,73.83334,92.75000
624,0.73807,77.76842,95.18727,0.95531,75.41667,92.91667
625,0.74644,77.61861,94.98128,0.94900,73.16667,92.08334
626,0.74431,77.59676,95.06554,0.99948,73.58334,91.58334
627,0.74259,77.74657,94.92509,0.98492,75.08334,92.08334
628,0.75202,77.47192,94.81586,0.94756,74.00000,92.83334
629,0.73996,77.80275,95.08427,0.95986,73.66667,92.91667
630,0.74505,77.58739,95.16854,0.97583,73.16667,92.83334
631,0.74915,77.59052,94.99376,0.97162,73.66667,92.58334
632,0.73901,77.74033,95.08115,0.96530,74.16667,93.25000
633,0.75076,77.63421,95.02809,0.98440,72.83334,92.58334
634,0.73122,77.99938,95.14670,0.95430,74.66667,93.25000
635,0.74075,77.98065,94.88764,0.95058,73.00000,93.00000
636,0.73141,78.16792,95.20287,0.96369,74.58334,92.41667
637,0.73994,77.89014,95.02185,1.00445,72.16667,92.00000
638,0.74855,77.59052,94.84083,0.98533,74.16667,92.50000
639,0.74110,77.99938,95.02185,0.99490,73.00000,92.33334
640,0.73991,77.95568,95.07179,0.95123,73.83334,93.00000
641,0.74356,77.93072,94.91885,0.96514,73.75000,93.16667
642,0.73204,77.75906,95.12173,0.98453,73.50000,93.08334
643,0.73822,77.70911,95.08427,0.96138,74.08334,92.50000
644,0.73644,78.02435,95.04058,0.96519,74.08334,92.08334
645,0.73575,77.74345,95.02185,0.98246,73.33334,92.33334
646,0.72882,78.21786,95.22160,0.99780,72.25000,92.83334
647,0.73395,78.06805,95.16854,0.93643,75.49999,92.91667
648,0.73647,77.74033,95.19975,0.98386,73.08333,92.75000
649,0.72531,78.35831,95.20287,0.96915,73.41667,92.41667
650,0.73836,77.92760,95.20287,0.98663,73.66667,92.33334
651,0.73557,77.94320,95.05306,0.97548,73.75000,93.08334
652,0.73128,78.22098,95.24969,0.97863,74.00000,93.25000
653,0.72903,78.29900,95.24033,0.94963,73.75000,92.83334
654,0.72805,78.38640,95.16854,0.95919,74.16667,93.00000
655,0.72856,78.42073,95.23721,0.97575,73.58334,93.08334
656,0.73043,78.02122,95.25282,0.97389,74.50000,92.25000
657,0.72905,77.96817,95.24969,0.99206,72.33334,92.41667
658,0.72214,78.27716,95.44320,0.96136,75.08334,93.00000
659,0.72866,78.19601,95.23409,0.99483,72.75000,92.41667
660,0.72179,78.49876,95.29651,0.97390,72.91667,92.41667
661,0.72697,78.23971,95.27779,0.97388,73.25000,92.66667
662,0.73647,78.10862,94.96568,0.95539,73.16667,93.25000
663,0.72856,78.15855,95.26842,0.96253,73.25000,93.08334
664,0.71666,78.39264,95.31211,0.97472,73.33334,92.91667
665,0.72446,78.31461,95.16230,0.96483,73.66667,92.83334
666,0.72172,78.14607,95.29651,0.98433,73.00000,93.16667
667,0.72179,78.44881,95.23409,0.96041,73.91667,92.75000
668,0.72383,78.28652,95.28715,0.96146,73.00000,92.50000
669,0.72407,78.50812,95.18103,0.98515,73.41667,92.91667
670,0.71909,78.69226,95.15294,0.95427,74.00000,93.58334
671,0.72745,78.03059,95.16542,0.95762,74.91667,92.83334
672,0.71910,78.58302,95.29963,0.95178,73.58334,92.41667
673,0.71592,78.56742,95.23721,0.93871,74.58334,93.00000
674,0.72196,78.40512,95.16542,0.97764,73.08334,93.00000
675,0.71226,78.50188,95.45881,1.01620,72.50000,93.00000
676,0.71764,78.42697,95.42448,0.96306,74.08334,92.33334
677,0.72145,78.28028,95.33084,0.97676,72.83334,92.66667
678,0.71460,78.55181,95.39014,0.95195,74.16667,93.16667
679,0.71769,78.76405,95.32148,0.99954,73.00000,93.08334
680,0.71670,78.54557,95.35269,0.94804,73.75000,93.66667
681,0.71350,78.40512,95.49314,0.95637,74.08334,93.49999
682,0.70924,78.42073,95.34957,0.96844,73.08334,93.33334
683,0.70995,78.66105,95.41823,0.98383,73.00000,92.83334
684,0.71371,78.71723,95.34020,0.98630,72.58334,93.16667
685,0.72381,78.23658,95.33084,0.98691,72.58334,92.50000
686,0.70417,78.69538,95.39639,0.96192,73.66667,93.00000
687,0.71360,78.73284,95.42136,0.98149,73.41667,92.25000
688,0.70965,78.89201,95.45569,0.98132,73.41667,93.25000
689,0.71763,78.57054,95.42448,0.94389,74.25000,93.16667
690,0.70926,78.66730,95.28403,0.92363,74.16667,93.50000
691,0.71357,78.58614,95.39951,0.93728,74.50000,93.16667
692,0.70334,78.77966,95.50874,0.96614,72.83334,92.83334
693,0.70529,78.99813,95.33084,0.95354,74.41667,93.41667
694,0.70840,78.68290,95.35581,0.94860,74.25000,93.58334
695,0.70817,78.57054,95.44944,0.96774,73.41667,93.08334
696,0.70112,79.05119,95.53683,0.94874,73.25000,92.91667
697,0.70091,78.89201,95.50874,0.97274,74.25000,92.50000
698,0.69939,79.01686,95.58053,0.96280,73.58334,93.25000
699,0.69866,78.95444,95.48689,0.96685,73.75000,93.16667
700,0.70466,78.85768,95.37141,0.93789,74.83334,93.58334
701,0.70888,78.85768,95.41511,0.95032,74.50000,92.91667
702,0.70327,78.92323,95.42448,0.96969,74.16667,93.50000
703,0.69814,78.81399,95.37141,0.96141,73.91666,93.16667
704,0.70114,79.06367,95.21224,0.93737,74.58334,93.41667
705,0.70720,78.71099,95.28715,0.96051,74.58334,93.16667
706,0.70061,78.82959,95.54308,0.95527,74.16667,92.41667
707,0.70219,79.12922,95.39326,0.97364,74.41667,92.58334
708,0.69375,79.31024,95.62422,0.95827,74.58334,92.91667
709,0.70116,78.94508,95.30587,0.97091,74.58334,92.16667
710,0.70365,79.15106,95.46193,0.94915,73.91667,92.91667
711,0.69469,79.23534,95.52122,0.96542,73.66667,92.66667
712,0.69500,79.09489,95.55244,0.92815,74.58334,93.33334
713,0.70692,78.77341,95.42136,0.95749,73.91667,93.00000
714,0.69323,79.37891,95.55556,0.93730,74.33334,93.33334
715,0.69262,79.19788,95.47753,0.97009,73.91667,92.83334
716,0.70046,78.94508,95.54308,0.96176,74.08334,93.08334
717,0.69749,79.23846,95.39014,0.96492,74.00000,92.41667
718,0.68300,79.26031,95.63047,0.96140,73.08334,93.00000
719,0.69810,79.07616,95.48065,0.97495,73.66667,92.41667
720,0.69055,79.26031,95.61798,0.98272,73.91667,92.25000
721,0.68437,79.23846,95.74595,0.97141,74.41667,92.66667
722,0.69100,79.34145,95.37453,0.99021,73.66667,91.91667
723,0.69745,79.17603,95.56493,0.98198,73.50000,92.75000
724,0.69267,79.25094,95.55556,0.94933,74.33334,93.41667
725,0.69143,79.31024,95.58677,0.95557,75.33334,93.16667
726,0.68690,79.36954,95.69289,0.93752,75.16667,92.66667
727,0.69083,79.16979,95.50250,0.94166,75.08334,92.50000
728,0.68398,79.94382,95.61174,0.93879,74.41667,93.33334
729,0.69726,78.96692,95.49314,0.96204,74.33334,92.16667
730,0.68450,79.17291,95.73346,0.95268,75.00000,92.66667
731,0.67839,79.62859,95.66792,0.95936,73.50000,92.83334
732,0.69057,79.21349,95.47129,0.95574,73.58334,93.00000
733,0.68889,79.23222,95.71162,0.94334,74.83334,92.91667
734,0.69335,79.04807,95.49626,0.94660,75.33334,92.91667
735,0.68993,79.31336,95.53371,0.95940,74.91667,92.33334
736,0.68768,79.26343,95.59301,0.94081,75.50000,93.08334
737,0.68640,79.21661,95.68665,0.93945,75.33334,93.25000
738,0.67922,79.48814,95.56493,0.95911,75.41667,92.58334
739,0.69446,79.38827,95.55868,0.91956,75.16667,92.83334
740,0.68885,79.34145,95.48689,0.96379,74.50000,92.91667
741,0.67843,79.60674,95.70226,0.94503,74.50000,93.16667
742,0.68664,79.40075,95.61798,0.94963,74.41667,92.75000
743,0.68276,79.24158,95.66792,0.94588,74.83334,93.58334
744,0.69596,78.88265,95.49314,0.97132,73.50000,92.25000
745,0.67765,79.48814,95.62422,0.93795,75.00000,93.08334
746,0.67939,79.51936,95.71786,0.95407,75.33334,92.83334
747,0.68232,79.35394,95.78652,0.95560,74.66667,93.33334
748,0.68529,79.28215,95.68977,0.95617,74.75000,93.08334
749,0.67551,79.64732,95.79588,0.99341,73.83334,93.08334
750,0.69069,79.29776,95.42136,0.94929,74.91667,93.00000
751,0.68025,79.63171,95.78028,0.94951,74.83334,92.91667
752,0.67895,79.64420,95.64607,0.97100,74.33334,92.66667
753,0.67781,79.68165,95.69601,0.96288,74.58334,92.58334
754,0.68324,79.50375,95.68353,0.95064,75.16667,92.91667
755,0.67872,79.86892,95.62110,0.96915,74.41667,92.58334
756,0.67939,79.61923,95.72410,0.98249,75.25000,92.58334
757,0.67548,79.75344,95.61486,0.94959,74.75000,92.83334
758,0.67880,79.78152,95.74907,0.94332,74.75000,93.50000
759,0.67465,79.60362,95.69913,0.97768,74.16667,92.66667
760,0.66998,79.84707,95.66479,0.95868,74.25000,92.83334
761,0.67118,79.79089,95.82085,0.97452,74.16667,92.58334
762,0.68031,79.37267,95.64607,0.97788,74.08334,92.16667
763,0.66939,79.86580,95.79900,0.98531,74.25000,92.50000
764,0.67299,79.80962,95.88016,0.97730,73.74999,92.58334
765,0.68126,79.43508,95.67416,0.96279,73.91667,92.83334
766,0.66934,79.98752,95.67416,0.95620,73.91667,92.41667
767,0.66934,79.94382,95.70850,0.95845,74.75000,92.66667
768,0.67509,79.62235,95.72722,0.96936,74.25000,92.50000
769,0.67685,79.64420,95.60238,0.95549,74.16667,92.66667
770,0.67426,79.57553,95.67416,0.96125,74.00000,93.08334
771,0.67323,79.67541,95.66167,0.96779,74.25000,93.08334
772,0.66913,79.84707,95.77716,0.96865,75.00000,93.16667
773,0.67879,79.71598,95.73346,0.93874,75.16667,93.41667
774,0.66445,79.87828,95.90200,0.95284,74.33333,93.08334
775,0.66976,79.70038,95.83022,0.96346,75.00000,92.58334
776,0.67533,79.87204,95.61174,0.96755,74.75000,92.50000
777,0.66977,79.77216,95.76155,0.94125,75.33334,92.91667
778,0.66970,79.93446,95.73971,0.95225,74.75000,93.25000
779,0.67414,79.79401,95.72098,0.96152,74.75000,93.33334
780,0.66922,79.81898,95.80837,0.96733,74.25000,93.16667
781,0.66547,79.80338,95.77092,0.96191,73.83334,93.00000
782,0.67078,79.61611,95.78340,0.96164,74.41667,93.58334
783,0.67086,80.13109,95.87391,0.96536,73.75000,93.08334
784,0.65363,80.02809,96.02685,0.96086,74.41667,93.75000
785,0.66800,79.67541,95.83022,0.94398,74.91667,93.00000
786,0.66779,79.89076,95.70850,0.96254,73.83334,92.58334
787,0.65325,80.33708,95.92697,0.94654,74.00000,93.25000
788,0.65514,80.19975,95.96754,0.96525,74.41667,93.16667
789,0.66686,80.05306,95.64295,0.94496,74.66667,93.25000
790,0.66037,79.90013,95.96442,0.95794,74.91667,92.33334
791,0.66607,79.95007,95.86455,0.93104,74.91667,93.41667
792,0.65952,80.29963,96.02373,0.93589,75.16667,93.41667
793,0.66199,80.13109,95.78964,0.93077,74.33334,93.08334
794,0.67088,79.86580,95.79588,0.92764,75.83334,93.00000
795,0.66240,79.98128,95.77092,0.94286,74.83334,93.08334
796,0.66576,80.01249,95.79900,0.92911,75.16667,92.91667
797,0.65854,80.33708,95.96442,0.93908,75.00000,93.16667
798,0.65730,80.12485,95.95506,0.93629,74.75000,92.91667
799,0.66517,80.17166,95.70538,0.93102,75.16667,92.66667
800,0.65691,80.04370,95.83646,0.92523,75.58334,93.16667
801,0.65822,80.14046,95.84583,0.93393,75.08334,92.66667
802,0.66128,80.25282,95.89888,0.92420,75.58334,93.16667
803,0.66085,80.11861,95.76779,0.93979,74.50000,92.91667
804,0.66832,79.79089,95.65231,0.94809,74.58334,92.75000
805,0.65618,80.00001,95.93945,0.94574,75.50000,92.75000
806,0.66580,80.06554,95.88952,0.93757,75.33334,92.83334
807,0.65228,80.09988,96.09863,0.92911,75.91667,92.91667
808,0.65657,80.07803,95.88640,0.93165,75.91667,92.75000
809,0.65519,80.34332,95.89576,0.92969,75.16667,93.16667
810,0.65854,80.19663,95.81773,0.92146,75.25000,93.33334
811,0.66601,80.11237,95.75219,0.94644,75.08334,93.00000
812,0.65738,80.26842,95.85207,0.94875,75.58334,93.16667
813,0.65460,80.28090,95.99252,0.92192,75.91666,93.00000
814,0.67004,79.86268,95.62422,0.92328,74.99999,92.66667
815,0.65431,80.10612,95.99564,0.94100,75.33334,93.00000
816,0.66085,80.10300,95.86767,0.93694,75.08334,93.25000
817,0.65415,80.34644,95.87704,0.95677,74.58334,93.41667
818,0.65419,80.40575,95.90824,0.95598,74.50000,93.00000
819,0.65254,80.30899,95.85207,0.93034,75.08334,93.16667
820,0.66603,79.88452,95.76155,0.94019,74.41667,93.00000
821,0.65362,80.09988,95.93945,0.94294,74.66667,93.16667
822,0.66100,80.01873,95.85831,0.92376,75.58334,93.16667
823,0.65152,80.22472,95.95194,0.93540,75.33334,93.16667
824,0.64995,80.17166,96.02061,0.94266,76.25000,93.25000
825,0.65173,80.27778,95.98940,0.94203,76.00000,93.08334
826,0.64792,80.48065,95.93009,0.94519,74.91667,93.25000
827,0.65081,80.45881,95.86767,0.92965,75.00000,93.08334
828,0.64952,80.40887,96.00812,0.94049,75.91667,93.25000
829,0.66008,80.11237,95.92697,0.91645,76.16667,92.58334
830,0.64756,80.72410,95.81773,0.93962,75.66667,92.66667
831,0.64917,80.49314,95.86455,0.94162,75.41667,92.91667
832,0.65582,80.05306,95.94257,0.95470,74.91667,92.50000
833,0.65141,80.39639,95.86767,0.93757,75.08334,93.08334
834,0.64911,80.43072,95.94569,0.92195,75.58334,93.16667
835,0.65755,80.23409,95.84270,0.92657,75.33334,92.91667
836,0.64647,80.47753,95.99876,0.94236,75.75000,92.75000
837,0.64788,80.52122,95.93321,0.95584,74.41667,92.83334
838,0.64552,80.43384,95.98315,0.95842,75.08334,92.50000
839,0.65651,80.23096,95.95194,0.95995,74.33333,93.16667
840,0.64287,80.59301,96.03621,0.94819,75.50000,93.08334
841,0.65021,80.34020,95.93009,0.92825,75.91667,93.16667
842,0.65851,80.05306,95.92385,0.93403,75.08334,92.66667
843,0.65349,80.30899,95.85831,0.94177,75.41667,93.00000
844,0.65072,80.54620,95.99564,0.93556,76.41667,92.83334
845,0.65259,80.44008,95.83958,0.94673,76.00000,92.66667
846,0.64889,80.44632,96.01436,0.95040,75.41667,93.33334
847,0.64275,80.36517,96.01436,0.94213,75.25000,92.91667
848,0.63962,80.52747,96.05181,0.93966,74.58333,92.91667
849,0.65062,80.47441,96.02373,0.94155,75.50000,92.75000
850,0.64659,80.56805,95.90512,0.93101,75.91667,93.08334
851,0.64431,80.55868,96.07366,0.92801,75.83334,92.75000
852,0.64598,80.38390,96.06118,0.94864,75.83334,92.75000
853,0.64033,80.79588,95.91761,0.93698,75.16667,93.25000
854,0.63982,80.73658,96.12672,0.94667,74.25000,92.58334
855,0.64519,80.49001,96.03309,0.95671,75.66667,93.00000
856,0.64310,80.69289,96.03933,0.93579,75.33334,92.91667
857,0.64675,80.27154,96.13609,0.95792,75.25000,92.83334
858,0.64212,80.70538,95.92697,0.93771,75.91667,92.91667
859,0.64418,80.53059,95.82085,0.94720,75.00000,92.91667
860,0.65515,80.42135,95.80212,0.94673,74.91667,92.50000
861,0.64136,80.64295,95.99252,0.93701,75.00000,93.08334
862,0.63262,80.81773,96.14233,0.94982,75.00000,92.83334
863,0.65105,80.24969,95.94257,0.94589,73.91667,92.91667
864,0.64505,80.37141,96.04245,0.93802,75.16667,93.25000
865,0.64415,80.40887,96.08302,0.94430,75.25000,92.83334
866,0.64211,80.82085,96.03933,0.92041,75.75000,93.16667
867,0.64525,80.52435,96.15481,0.94668,74.91667,92.91667
